Source,Target,DistanceMetric.WMD,SimilarityMetric.WMD_sim,DistanceMetric.SCM,SimilarityMetric.SCM_sim,EntropyMetric.MSI_I,EntropyMetric.MSI_X,EntropyMetric.Entropy_src,EntropyMetric.Entropy_tgt,EntropyMetric.JI,EntropyMetric.MI,EntropyMetric.Loss,EntropyMetric.Noise,SourceFile,TargetFile,Linked?
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightSimulator.java,1.1597240609893569,0.4630221138259236,0.8166733533143997,0.18332665,2.584962500721156,1.315172029168969,4.504706483564822,6.404963895477509,6.498281170178789,4.411389208863543,1.9935746866139672,0.0933172747012793,RE-766.txt,FlightSimulator.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneMonitoringService.java,1.214032175497432,0.45166461945176,0.9219721630215644,0.07802784,1.584962500721156,1.1699250014423124,4.504706483564822,5.709345318982568,5.954429268269333,4.259622534278057,1.4497227847045115,0.2450839492867649,RE-766.txt,DroneMonitoringService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/StateMessageTypeAdapter.java,1.11552543227074,0.4726958063210947,0.7215569019317627,0.2784431,2.419381945646371,1.2761517340193214,4.504706483564822,6.445150920929451,6.523552971932608,4.426304432561665,2.018846488367786,0.0784020510031568,RE-766.txt,StateMessageTypeAdapter.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractFileTransmitServerService.java,1.2195591500395375,0.4505399191466408,0.9163858667016028,0.08361413,2.321928094887362,1.2877123795494492,4.504706483564822,5.7565675376859335,6.005504552609529,4.255769468641227,1.5007980690447074,0.2489370149235954,RE-766.txt,AbstractFileTransmitServerService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/NVECSimulator.java,1.1438959990702011,0.4664405364969643,0.8480841964483261,0.1519158,2.584962500721156,1.315172029168969,4.504706483564822,6.106210866568691,6.2767854939030885,4.334131856230424,1.7720790103382669,0.1705746273343971,RE-766.txt,NVECSimulator.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVStateMessage.java,1.1746169304795526,0.4598511057207107,0.8445497006177902,0.1554503,2.807354922057604,1.3343545280186873,4.504706483564822,6.693683214693207,6.813178010745563,4.3852116875124665,2.3084715271807417,0.119494796052356,RE-766.txt,UAVStateMessage.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractDrone.java,1.1633762607342892,0.4622404424742009,0.8459051847457886,0.15409482,1.584962500721156,1.1699250014423124,4.504706483564822,6.284878404273266,6.423362390322551,4.366222497515538,1.9186559067577296,0.1384839860492848,RE-766.txt,AbstractDrone.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFMapComponent.java,1.1536996921422549,0.4643172878969555,0.7644749581813812,0.23552504,3.334679141051595,1.357106332533047,4.504706483564822,7.315072147425657,7.335084125857439,4.48469450513304,2.8303776422926177,0.020011978431782,RE-766.txt,AFMapComponent.java,1
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceRemoteFacade.java,1.2306103495012686,0.4483077917322428,0.9328573122620584,0.06714269,2.0,1.245112497836531,4.504706483564822,6.002788016114265,6.16842057557267,4.339073924106417,1.663714092007848,0.1656325594584045,RE-766.txt,FlightManagerServiceRemoteFacade.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFFollowBar.java,1.1396673401650157,0.4673623704154301,0.8388271182775497,0.16117288,2.4056390622295662,1.2666171566933806,4.504706483564822,5.8748168357965564,6.088636363413809,4.2908869559475695,1.5839298798489878,0.2138195276172529,RE-766.txt,AFFollowBar.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRoute.java,1.1221232545680324,0.471226163629951,0.8215839862823486,0.17841601,2.321928094887362,1.2877123795494492,4.504706483564822,6.104213740165411,6.281838866997543,4.327081356732691,1.777132383432721,0.1776251268321313,RE-766.txt,FlightRoute.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ReadDispatcher.java,1.2140691913679698,0.4516570683060482,0.9056126475334167,0.09438735,2.0,1.245112497836531,4.504706483564822,6.575860699720156,6.683792052770817,4.39677513051416,2.179085569205995,0.1079313530506604,RE-766.txt,ReadDispatcher.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleTakeoffFlightPlan.java,1.1746387471575046,0.4598464923459639,0.8525923192501068,0.14740768,2.321928094887362,1.2877123795494492,4.504706483564822,6.6546200832699895,6.753585537220829,4.405741029613981,2.2488790536560073,0.0989654539508393,RE-766.txt,SimpleTakeoffFlightPlan.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteInfoFactory.java,1.2037537778539549,0.4537712016874288,0.9274685010313988,0.0725315,1.584962500721156,1.1699250014423124,4.504706483564822,5.207013584519738,5.468151298220147,4.243568769864413,0.9634448146553254,0.2611377137004087,RE-766.txt,RemoteInfoFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMonitoringDataHandler.java,1.2519120307774514,0.4440670800336544,0.9502428323030472,0.049757168,,,4.504706483564822,5.072368749488242,5.812978325944034,3.76409690710903,1.308271842379212,0.7406095764557916,RE-766.txt,IMonitoringDataHandler.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDrone.java,1.1978033886396364,0.4549997534670128,0.8935348838567734,0.106465116,1.584962500721156,1.1699250014423124,4.504706483564822,6.07548979125364,6.269586332778989,4.3106099420394735,1.764879849214167,0.194096541525349,RE-766.txt,IDrone.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MonitoringDispatchThread.java,1.1905261853889793,0.4565113198235641,0.8865773528814316,0.11342265,2.0,1.245112497836531,4.504706483564822,6.203741788941305,6.44769361713236,4.260754655373767,1.942987133567538,0.2439518281910544,RE-766.txt,MonitoringDispatchThread.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMessageFactory.java,1.15497015749745,0.464043549058374,0.8400778621435165,0.15992214,2.6464393446710153,1.3017576173934455,4.504706483564822,5.966943905756805,6.107620906521728,4.3640294827999,1.602914422956906,0.1406770007649225,RE-766.txt,UAVMessageFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFEmergencyComponent.java,1.085635446017465,0.4794701786975795,0.7793210446834564,0.22067896,2.321928094887362,1.2877123795494492,4.504706483564822,5.946106806428058,6.185123209718176,4.2656900802747035,1.6804167261533545,0.239016403290118,RE-766.txt,AFEmergencyComponent.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SyncTask.java,1.2220774051667458,0.4500293273649301,0.9417033158242702,0.058296684,0.0,0.0,4.504706483564822,4.697845823084411,5.554470182793548,3.6480821238556858,1.049763699228726,0.8566243597091363,RE-766.txt,SyncTask.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetVelocityCommand.java,1.2233590544094108,0.4497699091906814,0.907664880156517,0.09233512,1.0,1.0,4.504706483564822,5.701185339075104,6.145280036014294,4.060611786625631,1.640573552449473,0.4440946969391905,RE-766.txt,SetVelocityCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemindsConnector.java,1.1432463069347372,0.4665819307675356,0.7921820729970932,0.20781793,2.8453509366224368,1.3210203571681218,4.504706483564822,6.5790188291430605,6.630400667105766,4.453324645602116,2.1256941835409444,0.0513818379627055,RE-766.txt,RemindsConnector.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteplanningService.java,1.1899144552658878,0.4566388415745606,0.9099888354539872,0.090011165,1.584962500721156,1.1699250014423124,4.504706483564822,5.656050740549802,5.91097444438861,4.249782779726014,1.4062679608237882,0.2549237038388074,RE-766.txt,FlightRouteplanningService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WorkspaceInitializer.java,1.1791660916317694,0.4588911344757551,0.8743627220392227,0.12563728,2.6416041678685933,1.2962416748397705,4.504706483564822,6.471138094312703,6.574062894484044,4.40178168339348,2.069356410919222,0.1029248001713405,RE-766.txt,WorkspaceInitializer.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SoloDirector.java,1.1541636079098918,0.464217293583501,0.8512602597475052,0.14873974,2.807354922057604,1.3343545280186873,4.504706483564822,6.413707128217502,6.539941218931647,4.378472392850677,2.035234735366825,0.1262340907141448,RE-766.txt,SoloDirector.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IncommingGroundstationConnectionServer.java,1.2038464536822735,0.4537521197673098,0.9247006624937056,0.07529934,1.0,1.0,4.504706483564822,5.9720756429192114,6.23919749048385,4.237584636000182,1.7344910069190282,0.2671218475646384,RE-766.txt,IncommingGroundstationConnectionServer.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteManager.java,1.2282519879250444,0.4487822766092103,0.9317648783326148,0.06823512,2.419381945646371,1.2761517340193214,4.504706483564822,5.938052801280019,6.03283096895993,4.40992831588491,1.528124485395108,0.0947781676799106,RE-766.txt,RemoteManager.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IStopStrategy.java,1.212542939065629,0.45196862955451,0.9233627319335938,0.07663727,0.0,0.0,4.504706483564822,4.754887502163469,5.592759955827107,3.666834029901183,1.0880534722622857,0.8378724536636382,RE-766.txt,IStopStrategy.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceInstance.java,1.232636903446603,0.4479008648725027,0.936362326145172,0.063637674,1.584962500721156,1.1699250014423124,4.504706483564822,5.9880977970831095,6.155947118474296,4.336857162173635,1.6512406349094748,0.1678493213911869,RE-766.txt,FlightManagerServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlyingFieldDemoScript.java,1.1970879323036236,0.4551479188871201,0.8888075053691864,0.111192495,2.0,1.245112497836531,4.504706483564822,6.499009798677689,6.613913486661218,4.389802795581293,2.1092070030963965,0.1149036879835287,RE-766.txt,FlyingFieldDemoScript.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandingStrategy.java,1.1729508296402202,0.4602036946071035,0.8717475682497025,0.12825243,1.0,1.0,4.504706483564822,5.232158891364568,5.8467925419789495,3.890072832950441,1.342086058414128,0.6146336506143815,RE-766.txt,LandingStrategy.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneSetupServiceRemoteFacade.java,1.213825636888631,0.4517067574506121,0.9102586954832076,0.089741305,1.584962500721156,1.1699250014423124,4.504706483564822,6.033809618345805,6.2150175737110285,4.323498528199599,1.7103110901462069,0.181207955365223,RE-766.txt,DroneSetupServiceRemoteFacade.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractMissionTask.java,1.2091163751224636,0.4526696788187831,0.9209874421358109,0.07901256,1.0,1.0,4.504706483564822,5.446923749657545,5.933450220291949,4.018180012930419,1.4287437367271272,0.4865264706344039,RE-766.txt,AbstractMissionTask.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetGimbalTargetCommand.java,1.232539684082131,0.4479203694025856,0.93996911495924,0.060030885,0.0,0.0,4.504706483564822,5.429572187829688,5.968083963815621,3.966194707578888,1.4633774802507995,0.538511775985933,RE-766.txt,SetGimbalTargetCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/Waypoint.java,1.2110987149388297,0.452263842063544,0.906517580151558,0.09348242,1.0,1.0,4.504706483564822,6.0416497990902425,6.3020088742633416,4.244347408391723,1.79730239069852,0.2603590751730991,RE-766.txt,Waypoint.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneSetupServiceInstance.java,1.1907855836902677,0.4564572669478455,0.8659286648035049,0.13407134,1.5,1.1225562489182657,4.504706483564822,6.348852293858259,6.444107729057253,4.409451048365829,1.939401245492431,0.0952554351989931,RE-766.txt,DroneSetupServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleCheckerMessageHandler.java,1.1766099943331871,0.459430032299541,0.8458902686834335,0.15410973,2.94770277922009,1.3393100707180503,4.504706483564822,6.720313673470553,6.804884811985421,4.420135345049953,2.300178328420599,0.0845711385148675,RE-766.txt,SimpleCheckerMessageHandler.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightInfoCreator.java,1.248522885893568,0.444736411745526,0.9552839584648608,0.04471604,0.0,0.0,4.504706483564822,5.261185372017968,5.511902045876549,4.253989809706241,1.0071955623117272,0.2507166738585811,RE-766.txt,FlightInfoCreator.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionExecutionException.java,1.203187682062694,0.4538877954617867,0.9202307313680648,0.07976927,1.0,1.0,4.504706483564822,4.833859001019612,5.606356196938537,3.732209287645897,1.1016497133737158,0.7724971959189251,RE-766.txt,MissionExecutionException.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationState.java,1.218657143121324,0.4507230885584904,0.9342265352606772,0.065773465,0.0,0.0,4.504706483564822,5.277613436819116,5.9137627884882935,3.868557131895644,1.409056304923472,0.6361493516691779,RE-766.txt,SynchronizationState.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneSetupServiceInstance.java,1.2149617123712906,0.4514750726455769,0.9149142280220984,0.08508577,0.0,0.0,4.504706483564822,5.425332310797736,5.789281879582016,4.140756914780542,1.2845753960171944,0.36394956878428,RE-766.txt,IDroneSetupServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionController.java,1.2139425155876278,0.4516829108973403,0.8992408961057663,0.100759104,2.5216406363433186,1.2998438251349491,4.504706483564822,6.385566390425387,6.52480826803464,4.3654646059555695,2.0201017844698184,0.139241877609253,RE-766.txt,MissionController.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WatchServiceRunner.java,1.194835758588893,0.4556149571040894,0.8723300248384476,0.12766998,1.7924812503605778,1.1575860145844843,4.504706483564822,6.71751024278573,6.8209681639592015,4.401248562391351,2.31626168039438,0.1034579211734714,RE-766.txt,WatchServiceRunner.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightManagerServiceInstance.java,1.2486522599992769,0.4447108242518216,0.9535256661474704,0.046474334,0.0,0.0,4.504706483564822,5.526050664656601,5.871512396116782,4.15924475210464,1.3668059125519605,0.3454617314601806,RE-766.txt,IFlightManagerServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IRemoteManager.java,1.2475509924763029,0.4449287261323587,0.9512034617364408,0.04879654,1.584962500721156,1.1699250014423124,4.504706483564822,5.182585643543718,5.452735491543979,4.2345566355645605,0.9480290079791578,0.2701498480002611,RE-766.txt,IRemoteManager.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneSetupService.java,1.2133339074747391,0.4518071117163387,0.910436488687992,0.08956351,1.0,1.0,4.504706483564822,5.803623963109125,6.021744098431145,4.286586348242801,1.5170376148663234,0.2181201353220201,RE-766.txt,DroneSetupService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MonitoringConnectionTester.java,1.1928053847238056,0.4560368224952871,0.9155401587486268,0.08445984,1.584962500721156,1.1699250014423124,4.504706483564822,5.877004941085564,6.1675578321000515,4.214153592550334,1.66285134853523,0.2905528910144879,RE-766.txt,MonitoringConnectionTester.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DispatchQueueManager.java,1.185176716004805,0.4576288922885452,0.8388982713222504,0.16110173,2.846439344671015,1.3178207096846457,4.504706483564822,7.0275266136932295,7.085640022585064,4.446593074672986,2.5809335390202426,0.0581134088918346,RE-766.txt,DispatchQueueManager.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractDroneFleetFactory.java,1.1254795467958414,0.4704820620398343,0.8422273248434067,0.15777268,1.9219280948873625,1.2148067842293933,4.504706483564822,5.430747417785899,5.74184490451279,4.193608996837931,1.2371384209479688,0.3110974867268909,RE-766.txt,AbstractDroneFleetFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DronologyMonitoringManager.java,1.2136712264012168,0.4517382654088648,0.9162815287709236,0.08371847,1.0,1.0,4.504706483564822,5.9132463334874465,6.19290973109153,4.2250430859607375,1.688203247526708,0.2796633976040832,RE-766.txt,DronologyMonitoringManager.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IManagedDroneStateChangeListener.java,1.2133559409293215,0.451802614079383,0.9233808666467668,0.07661913,0.0,0.0,4.504706483564822,4.801969876934213,5.627642470572461,3.6790338899265738,1.1229359870076392,0.8256725936382479,RE-766.txt,IManagedDroneStateChangeListener.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneConnectorServiceInstance.java,1.18230880813783,0.4582302909061265,0.8536421060562134,0.1463579,2.419381945646371,1.2761517340193214,4.504706483564822,6.911076925614215,7.0020001456616665,4.41378326351737,2.497293662096845,0.0909232200474514,RE-766.txt,DroneConnectorServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ManagedDrone.java,1.1863797466431445,0.4573770871850368,0.8582267761230469,0.14177322,3.4182958340544896,1.369895090630202,4.504706483564822,7.369110911699081,7.394620218767253,4.479197176496649,2.8899137352024313,0.0255093070681722,RE-766.txt,ManagedDrone.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionUtil.java,1.220596736089175,0.4503294018891334,0.9116423428058624,0.08835766,2.0,1.245112497836531,4.504706483564822,6.295439742859386,6.407004142220837,4.393142084203371,1.902297658656015,0.111564399361451,RE-766.txt,MissionUtil.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightPlan.java,1.185405902893135,0.4575809000406546,0.8591421395540237,0.14085786,2.584962500721156,1.315172029168969,4.504706483564822,6.686709548192777,6.782033280619427,4.409382751138171,2.277326797054605,0.0953237324266496,RE-766.txt,FlightPlan.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CollisionInfo.java,1.202423607696031,0.4540452601877557,0.9357951432466508,0.06420486,0.0,0.0,4.504706483564822,4.908660476455946,5.552228603917596,3.8611383561031705,1.0475221203527747,0.6435681274616503,RE-766.txt,CollisionInfo.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractServerService.java,1.2355010361335077,0.4473270125294087,0.9468606747686864,0.053139325,2.0,1.245112497836531,4.504706483564822,5.8284550339098065,5.95301969185005,4.3801418256245785,1.4483132082852288,0.1245646579402439,RE-766.txt,AbstractServerService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-766.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningService.java,1.226242176893143,0.4491874291033157,0.9256114661693572,0.074388534,2.2516291673878226,1.2667563532600834,4.504706483564822,5.4646564451714115,5.71631130948122,4.253051619255013,1.2116048259163987,0.2516548643098089,RE-766.txt,MissionPlanningService.java,0
