 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
13 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetMonitoringFrequencyCommand.java 0.1863970612712316 0.8136029387287683 0.7975602746009827 0.20243973 1.0899744667685196 0.4784747449791488 3.169925001442312 1.3594000115384994 RE-616.txt SetMonitoringFrequencyCommand.java
14 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LlaCoordinate.java 0.1802803834086908 0.8197196165913092 0.8786809965968132 0.121319 1.1877150776346967 0.4570979147253376 3.169925001442312 1.3594000115384994 RE-616.txt LlaCoordinate.java
15 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskFactory.java 0.1698808367779546 0.8301191632220454 0.8662001192569733 0.13379988 1.1909126466490745 0.4564307945045027 2.0 1.245112497836531 RE-616.txt TaskFactory.java
16 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightZoneManager2.java 0.1464403443120893 0.8535596556879107 0.8316352814435959 0.16836472 1.178129606569812 0.4591095024757649 3.6644977792004623 1.3819629190723737 RE-616.txt FlightZoneManager2.java
17 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneMonitoringServiceInstance.java 0.1982141701241772 0.8017858298758228 0.7890545278787613 0.21094547 1.089532875546665 0.4785758633916585 2.0 1.245112497836531 RE-616.txt IDroneMonitoringServiceInstance.java
18 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetGimbalRotationCommand.java 0.1636153348431426 0.8363846651568574 0.7894372344017029 0.21056277 1.080726085470192 0.4806014626254973 2.584962500721156 1.315172029168969 RE-616.txt SetGimbalRotationCommand.java
19 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandCommand.java 0.1937625572881742 0.8062374427118257 0.8227409273386002 0.17725907 1.132549151930674 0.4689223688441899 2.321928094887362 1.2877123795494492 RE-616.txt LandCommand.java
20 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneMonitoringServiceInstance.java 0.1736637722385154 0.8263362277614845 0.7757055759429932 0.22429442 1.1020200271532905 0.4757328603354332 3.2776134368191157 1.3618978811135465 RE-616.txt DroneMonitoringServiceInstance.java
21 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TakeoffCommand.java 0.1574615654830713 0.8425384345169287 0.7792869508266449 0.22071305 1.1030697974341808 0.4754953930773174 3.169925001442312 1.3594000115384994 RE-616.txt TakeoffCommand.java
22 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ManagedHashTableList.java 0.1834281805894413 0.8165718194105587 0.86255744099617 0.13744256 1.1598099164466418 0.4630037080509465 2.807354922057604 1.334354528018687 RE-616.txt ManagedHashTableList.java
23 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteRMIRemoteObject.java 0.1759806790368359 0.8240193209631641 0.8260512053966522 0.1739488 1.132740577537393 0.4688802803924084 3.4182958340544896 1.369895090630202 RE-616.txt RemoteRMIRemoteObject.java
24 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRoutePersistenceProvider.java 0.2026870564607897 0.7973129435392102 0.9192650392651558 0.08073496 1.210369704022481 0.4524130050191048 1.584962500721156 1.1699250014423124 RE-616.txt FlightRoutePersistenceProvider.java
